Customer code,R,F,M
151456,396,3,-0.7459141756927261
151457,879,10,-0.4574298014798122
151460,636,3,-0.7465148901223729
151462,284,72,0.9678915589242884
151463,642,9,-0.12359021898227954
151464,860,15,-0.46299353323577436
151465,483,26,-0.08731399085268403
151466,482,15,-0.41624135355080016
151467,293,7,-0.2208725046641854
151470,1006,5,-0.21107495600206205
151473,750,4,-0.464701293417751
151474,438,20,-0.23009541443062287
151475,658,5,-0.29416243172735707
151477,339,3,-0.623244573399532
151478,238,9,-0.2820572921132927
151479,1301,5,-0.1610391597718601
151482,981,16,-0.2806990800268616
151485,234,24,-0.1697215902868479
151498,1259,2,-0.2457130156163751
151505,571,8,-0.44116476722290315
151507,285,3,-0.764604445266679
151509,691,6,-0.2879808958679525
151510,382,14,-0.43565361937601493
151511,641,3,-0.29302503919730594
151516,866,9,-0.37190590163824455
151517,307,12,-0.15302467158426744
151525,593,5,0.4995336759695057
151529,733,26,-0.28636714228330845
151533,314,11,-0.2551407399118805
151538,566,15,0.10426741947042159
151548,342,3,-0.18909524993617802
151549,291,8,-0.7268658335945
151551,650,2,-0.499567502066311
151552,956,8,-0.013193925848664781
151557,889,2,-0.5343841672567571
151563,1217,2,0.40744254515192097
151564,460,17,-0.2935568258209731
151568,333,17,-0.11124567327780428
151573,285,4,0.11621433177956901
151574,533,8,0.675088153154373
151575,600,22,-0.4017691869736417
151576,713,12,-0.5595575755395243
151578,420,25,0.17034941425391836
151586,642,5,-0.4641924835125356
151591,741,7,1.9903020253338115
151592,463,40,0.09350769487874411
151599,283,4,-0.9984971321093901
151600,1111,3,-0.31348648739887597
151601,321,3,-0.550174165611901
151602,497,9,-0.18672484106821702
151605,421,9,-0.14836922473528202
151606,1267,3,-0.24051145076811506
151607,678,2,-0.49920831199497606
151609,992,3,-0.12211249456445006
151611,285,4,-0.502982904210127
151612,1306,3,-0.44340305902786786
151615,652,9,-0.36318006007770764
151617,1204,2,-0.2392488329187968
151621,564,8,-0.2937717182211692
151622,523,6,-0.4820642965680519
151624,221,31,0.29895181660967857
151625,1063,7,3.3721124226921297
151626,244,26,-0.15943497121860886
151627,1303,3,-0.2935390525752499
151628,1139,8,-0.17025391316143754
151630,564,15,-0.3234182167299355
151633,648,6,-1.5362874121115662
151634,418,22,-0.39874945953572616
151636,735,2,2.207282682582593
151642,399,16,-0.10375770296455286
151644,903,2,-0.49960465965989803
151645,942,8,-0.8760814400390355
151647,369,8,-0.25374723238112656
151650,1056,3,-0.5196987459387976
151651,1300,2,-0.2132434717541366
151653,333,10,-0.06475764185726386
151655,260,9,-0.4974552174343842
151656,1029,7,-0.25472720104289365
151659,901,8,4.458641702677357
151660,385,10,0.17645417745659997
151661,278,3,-0.5500069564407619
151663,770,12,-0.227985917792906
151666,244,24,-0.19120352056125972
151671,342,27,0.015668866120689004
151674,690,1,0.0279630680928276
151678,319,12,-0.3214790345442974
151705,1022,3,-0.3752139204510349
151708,1295,3,-0.24328960018192508
151709,623,2,-0.47169930687652
151710,690,2,0.063370040767462
151712,391,5,0.36925853356240557
151713,1287,2,-0.43232464353947797
151723,623,9,-0.5991602598232882
151729,299,14,-0.10921846222191622
151730,270,16,-0.6041606219407843
151732,225,7,-0.49029271992960993
151734,832,8,-0.21328323225877652
151735,559,7,-0.18636044752415312
151740,720,9,-0.27364574186517443
151742,704,3,-0.23462246339037396
151748,791,26,-0.4325371190314297
151750,1301,2,-0.013952434312904993
151752,1054,3,0.02908794667082598
151754,518,14,0.27484366367344026
151772,1021,5,-0.422935168767116
151774,274,19,0.026154743477480133
151776,483,2,-0.48905809601362804
151779,299,14,-0.35866975103361404
151784,704,4,0.41532762858973576
151788,368,23,-0.3976882139967743
151790,662,2,-0.499567502066311
151794,672,12,-0.3867203373632764
151799,298,42,0.16073522169156515
151802,1289,2,-0.380824218828745
151806,508,7,0.4642961808584647
151807,396,12,-0.15971518488699224
151809,249,30,-0.27666794348607393
151810,869,10,-0.2962446503779553
151811,398,7,-0.23363613806110872
151814,343,27,-0.4658807883540102
151816,297,1,-0.18188444168629697
151817,650,5,-0.404784303593392
151818,1140,4,-0.6419390569866787
151819,960,7,-0.042735820327915244
151820,378,13,2.742868052783439
151821,1294,5,-0.7781568161553051
151822,1303,2,0.604421760978852
151824,367,10,-0.21892821340654495
151827,217,35,0.9971044019747786
151831,550,10,-0.2818942329115847
151832,514,14,-0.37718599921093765
151834,314,7,0.232453852849105
151839,1294,2,0.11362320892014499
151840,1159,7,0.5510962650335339
151842,319,32,1.3361442921527786
151843,1132,5,-0.46521741380229376
151845,692,13,-0.24226769091541045
151846,727,3,0.092472608396939
151847,514,7,-0.3426152314284743
151848,637,13,-0.3488544958352543
151849,1133,2,0.22263987274324798
151850,251,28,-0.2114352074757952
151851,224,4,-0.6964058962520584
151853,454,11,-0.10300318416635572
151857,280,35,-0.4430058448650214
151858,392,20,0.11746542231711823
151859,1114,2,-0.18367222019163681
151862,733,19,-0.3842177012814738
151867,642,3,-0.3519073110796745
151868,1254,2,-0.07504199534183201
151869,1086,8,-0.5945275158035144
151872,1265,2,-0.49172724981958305
151882,846,5,-0.12730006479541855
151884,797,3,0.6423059065592469
151891,896,5,-0.1292734426614685
151896,1295,2,-0.116327178282441
151898,1123,5,-0.1201255527671141
151899,312,15,-0.3324773811384228
151901,910,13,-0.5204272862493863
151902,944,8,-0.6121077022690731
151903,236,11,-0.2074899920776607
151908,635,12,0.8713684023687737
151914,270,19,-0.23952128394134453
151915,319,2,-0.47867254860623304
151920,577,11,-0.09423696468745565
151924,383,10,-0.35465499408599616
151926,1013,15,1.430339568569478
151929,294,9,-0.2288512954306868
151938,739,3,-0.5822102042156307
151944,410,17,-0.1455332603787001
151949,515,2,-0.497660078928877
151964,698,11,-0.3655570017843943
151966,1266,4,0.3942648466652919
151967,383,5,-0.18133649526842352
151971,321,53,0.32203868125978824
151972,932,20,0.9318570710551434
151973,650,2,-0.499567502066311
151974,1001,6,-0.3805269580800537
151975,786,8,-0.29491041455612677
151995,684,6,-1.2057396524993258
152021,655,4,-0.07457288072280498
152022,665,4,-0.3144143096914735
152035,539,7,-0.05811605182354226
152037,397,2,-0.52189921581173
152060,236,15,0.14398050732223214
152061,886,6,-0.26147464752249433
152068,1177,14,1.698410174050877
152070,942,4,0.05984155004199089
152075,950,4,-0.47710797183746206
152078,1154,2,-0.1912585622155239
152091,474,3,-0.24498633553484372
152093,669,9,-0.27179112591128773
152106,636,14,2.842170241666928
152108,288,10,0.17742053527807022
152109,1062,13,-0.541700346134677
152111,468,3,-0.1831932574006815
152113,250,14,0.12038049425475125
152117,361,7,-0.17677342173662247
152119,559,19,2.628218859778882
152121,1104,2,0.008835079247174
152122,579,8,-0.30870909336550767
152123,578,14,0.32354265354505063
152124,294,4,-0.3316337578526325
152125,641,3,-0.761247875979375
152129,596,2,-0.490055158108196
152133,699,2,-0.43616426154340604
152137,571,14,-0.10752714962225693
152141,970,5,-0.5672286396960431
152155,580,2,-0.399495909605905
152156,377,14,-0.2924883990939844
152159,361,11,-0.23523649614845618
152161,307,32,0.17543525881566177
152167,391,5,-0.2587202803782076
152168,629,3,-0.5242257794240728
152169,881,4,-0.480744084448674
152174,1147,9,0.6768878596168716
152179,558,4,-0.08129499904919468
152180,573,20,-0.6602854949613116
152185,340,20,-0.18279333935526915
152192,231,20,-0.10853013863021561
152194,416,4,-0.3763052361554138
152197,458,11,-0.6212357119111088
152198,365,16,-0.2648096672850206
152200,498,30,-0.586955945484092
152215,659,12,-0.27188778726238116
152216,640,6,-0.3255345452965024
152217,375,33,-0.24795191292535962
152218,430,3,-0.6095334213661545
152224,228,11,0.3534342723474877
152225,1244,4,-0.2760903448809139
152229,333,17,0.36080398278151143
152231,248,14,-0.20581284707450856
152232,543,18,0.09717016105684177
152250,662,17,0.17705954432268511
152253,438,17,0.44139484645340366
152258,1301,2,0.07221107086811701
152264,1019,4,-0.2965043495828345
152267,294,13,-0.3207054034563296
152276,621,14,1.804425847248174
152280,1020,6,0.019962127077692644
152281,560,9,-0.17251360975448993
152286,719,4,0.700328606491453
152289,942,4,0.034620900963060586
152293,515,14,-0.3545776162166062
152295,1061,4,0.293997557545328
152311,312,10,0.06865025867473265
152327,537,12,-0.22648554295240075
152328,508,17,-0.2576105597973291
152329,937,8,0.2682372751124844
152341,320,20,-0.21544769801036842
152342,536,8,0.3441597571615563
152346,319,2,-0.47867254860623304
152353,337,10,-0.4140235392386469
152354,278,21,-0.3022257017215991
152355,1289,3,-0.344066567627245
152359,286,23,0.04986739229162697
152363,571,8,-0.37921748507535685
152368,314,10,0.2666356078323725
152369,670,6,-0.4741961761261341
152371,1105,1,0.0181782351150788
152382,252,19,0.9750946136135503
152385,1042,4,8.047545656105427
152386,525,13,-0.10053208436886245
152387,525,5,-0.19664852029214702
152389,980,11,-0.2492704470388778
152390,568,2,-0.497660078928877
152391,236,35,-0.2799289778565534
152392,1306,3,-0.35231617269665094
152394,939,2,-0.122826660693927
152395,977,6,-0.42080473954846703
152397,763,6,-0.16946675112416854
152399,703,10,-0.30539950732110677
152400,309,10,-0.27421830215031706
152402,575,5,-0.01072740431652397
152403,355,26,0.2156880124944803
152404,411,18,-0.3330200208098817
152405,566,10,-0.26707083024352163
152406,573,2,-0.497660078928877
152407,676,15,2.3550839870331735
152413,783,5,-0.15975102986086398
152414,551,6,-0.46993791590113404
152421,459,22,-0.3253314295542241
152423,452,21,-0.3659749339326976
152432,701,2,-0.2274129007750791
152434,412,31,0.0929782118960742
152438,1134,2,-0.06788915857645197
152439,957,2,-0.113252387413168
152441,412,6,-0.3669005281793076
152449,355,7,0.7584177321847411
152451,320,13,0.2680762508043176
152456,558,8,-0.26611121521592146
152458,553,9,0.12816928926215362
152465,451,20,-0.3578361274561716
152468,602,5,-0.540740222766625
152472,630,13,-0.31130512787490083
152473,921,3,-0.5222564269639943
152475,859,13,0.5738683068351506
152476,306,13,-0.2044444302041107
152477,1293,3,-0.3888111225307474
152479,396,10,0.028044996357805378
152482,1121,13,-0.2707683083480418
152484,794,5,0.0543634102484295
152485,313,13,-0.3725689167315331
152487,609,11,-0.20717053430914456
152492,277,26,-0.4578858201615414
152493,1292,4,2.732901857669885
152506,1058,5,-0.2072508203287959
152508,931,6,-0.3517256766052401
152510,228,7,-0.22317627546654042
152512,559,9,-0.25211740625775425
152513,1295,4,-0.3939028303991441
152515,666,7,2.0968888921829767
152519,242,23,0.32203345781071663
152521,925,6,-0.3387381687069576
152522,494,3,0.02498203257952908
152525,286,13,0.05510487032509052
152527,728,2,-0.499567502066311
152528,651,12,1.2356217610689613
152529,1292,3,-0.25431921254481704
152543,327,11,-0.14435490552180352
152544,636,5,-0.6823211893637471
152560,655,11,-0.33443380603877887
152564,697,14,0.236463570059225
152565,883,2,-0.1748472917148694
152567,627,2,-0.49855186117495
152575,663,6,0.1539086461622054
152576,280,6,-0.5898473282840866
152577,242,8,-0.08923619609183134
152580,502,24,-0.38678193086266494
152581,434,10,-0.28144751841362375
152584,979,3,-0.23294913309253362
152587,655,5,0.24420774881354948
152589,663,6,-0.42193092428074774
152590,918,9,-0.0325602168483498
152620,655,8,-0.23498739553473705
152622,285,11,-0.21133275041825036
152626,365,3,-0.34887896720238404
152627,249,12,0.030968740199522407
152628,1246,4,0.24298768063776696
152629,266,3,-0.295006777521912
152631,498,8,-0.28243888113100635
152632,1232,4,-0.2935255491636595
152633,370,6,-0.3716256501053592
152635,643,2,-0.26650268922795894
152641,230,21,-0.40585681470665963
152642,368,18,-0.028462582383945445
152643,1005,5,-0.039553646127617026
152644,1167,3,0.235857569114544
152647,551,7,-0.22584621699971213
152648,584,12,0.23015623463254808
152649,239,32,-0.12485901472790735
152660,698,4,0.9223607105007782
152665,440,4,-0.2029427675187637
152698,787,7,0.25185630963346173
152700,1117,9,0.06997963280979383
152701,523,14,-0.5527144459070608
152705,578,17,-0.6781080735005134
152706,403,23,-0.11294745105322328
152707,932,6,-0.3115186831718625
152709,224,49,-0.2448689429918242
152710,918,10,-0.41169830195381935
152711,265,15,-0.23757430673034552
152712,511,8,-0.21516699651545873
152714,641,9,-0.14544956681923132
152719,630,9,-0.30147735958283045
152721,574,6,-0.276966680444037
152725,1047,7,2.88138694723414
152726,1273,4,-0.519950677242567
152727,593,8,-0.22230860530983496
152728,671,4,-0.3113426152883326
152730,599,6,2.003335610057761
152731,326,6,-0.40396927101155483
152732,407,30,0.03713628144163665
152733,344,15,-0.379257243230619
152736,651,8,-0.4341368212581891
152739,327,15,-0.1653504329066688
152743,290,5,-0.4580924452321026
152746,1156,4,0.184514633490548
152747,354,15,-0.11407454186710836
152748,251,11,-0.27447457900674976
152749,634,2,-0.498192671103615
152750,348,10,0.12982103860068023
152759,526,5,-0.19100521076621446
152760,300,12,-0.183868363870016
152761,775,8,3.7106803997530746
152763,384,14,-0.05891762368963096
152765,243,20,-0.47917319088899424
152771,417,7,-0.19434673075824002
152775,1257,4,0.058207612431859956
152776,972,17,-0.3031666542388492
152779,217,20,-0.3172649333047335
152785,1292,4,0.08836124170599707
152798,571,8,-0.05268009105162453
152799,810,3,-0.11852665869583798
152803,252,2,-0.498428002529662
152806,683,13,-0.5073913465666047
152808,383,27,0.0020478248683333256
152809,631,4,-0.3285063270591114
152823,454,8,-0.8788620666257514
152827,291,25,-0.05370078137553413
152834,1289,2,-0.459678825351324
152845,629,7,-0.2920424699738615
152848,357,24,-0.3484719908251922
152849,316,34,0.00015302250978116043
152851,928,9,-0.4594022931018649
152854,287,33,0.3522706797200143
152855,1261,5,-0.5830943128642041
152856,301,14,0.15518422412405933
152863,284,17,-0.08788163235046031
152871,1054,6,-0.2112020321528738
152887,357,31,0.3514076501510943
152900,636,8,-0.6037263491282926
152910,405,10,0.19891264223174226
152918,1092,2,-0.1906058271548564
152938,432,22,-0.037584978179217986
152945,1210,3,-0.35400065027256705
152946,225,23,-0.13871843172442647
152949,1181,6,-0.46294671466785486
152950,314,34,0.019493754411632817
152951,747,22,1.0157742767849758
152952,634,7,-0.3758444416484787
152953,242,10,-0.1895468357376445
152960,638,4,-0.3502342299087514
152962,1212,4,-0.5872876683398188
152971,930,21,-0.15875134675574715
152972,307,13,-0.26012118570017684
152981,908,9,-0.22459169265817866
152982,1259,3,-0.3402089901197524
152989,481,9,-0.20469896206955565
152990,341,18,-0.18131494406551862
152994,664,9,-0.3669624575019513
152995,244,62,-0.2019322915875976
152996,652,4,-0.503753924277044
152997,566,19,-0.4012785130752752
152999,662,12,-0.39057843057569963
153000,262,9,-0.2674721625141028
153003,965,20,0.35375111447760443
153004,1219,3,-0.12505413739003912
153005,659,11,-0.38045038458704494
153006,385,12,-0.22240037518419073
153007,717,5,-0.3734350611777829
153008,319,21,-0.10953159805909746
153011,567,10,-0.37630006646660036
153014,270,12,-0.2138321437497826
153023,626,4,-1.032936028431707
153027,666,3,-0.06135982905070608
153028,668,3,-0.14754067444206703
153030,1257,3,-0.16132911004122402
153031,551,29,-0.44073252830472737
153033,1265,6,-0.4618140273566975
153038,299,15,0.05192100724068904
153043,572,25,-0.3678391971771576
153044,447,8,-0.40316405095393804
153049,328,7,-0.16738827731808914
153053,602,6,-0.4674489764240727
153071,228,40,0.0860522142773973
153075,279,3,0.9771205965016551
153076,1105,3,-0.12694298173068022
153078,676,9,-0.04815333695311426
153080,375,29,0.15369889726632419
153081,433,20,-0.00014633819737139682
153082,1138,5,7.494623444369034
153083,781,18,0.04498128160310048
153085,1292,3,0.03940661040976601
153088,735,9,-0.22305316185262672
153090,277,2,-0.498428002529662
153092,468,3,1.6976125290739812
153095,552,7,-0.3100032501241547
153096,1244,4,0.8009460383631379
153097,924,10,-0.4042453144046915
153100,656,3,-0.3713035749317685
153101,837,8,-0.1962912711427973
153115,229,13,0.1834955352514318
153118,840,17,-0.10653677401503309
153123,637,23,-0.2053217773923251
153135,378,14,-0.2640398677379093
153137,336,27,-0.024923299210969814
153138,685,10,-0.3828938967915069
153139,711,2,-0.43579887853980603
153142,662,6,-0.2312153611854196
153148,951,4,0.030586205592805504
153150,293,2,-0.499412678759702
153151,480,17,-0.3852571980057436
153152,678,16,2.9158604296735326
153154,244,21,-0.2528982896265232
153158,433,15,-0.06254627101391896
153166,512,2,-0.490668258402372
153168,1259,3,-0.4547348864852639
153177,666,14,-0.25393750440791785
153178,1302,3,-0.3436058134667747
153181,608,6,0.029932352985076932
153189,1089,10,4.7007846542291505
153191,447,8,-0.16159970318409245
153193,286,7,2.2422230783308024
153195,708,9,-0.3514708374425602
153196,1145,2,0.04125260247839102
153197,383,14,-0.3064591436490511
153198,495,9,-0.1239165865126131
153200,297,15,0.9208486082607473
153209,323,32,0.815006170835098
153211,1225,5,-0.4938442431944725
153217,637,5,-0.46040086073365705
153218,622,6,-0.27759534846055706
153219,456,11,-0.15782698404745582
153223,1076,8,0.43038599486691603
153224,1035,6,-0.15756114849247702
153225,664,2,-0.49920831199497606
153229,236,12,-0.4655407791701051
153230,320,11,-0.03764842682829304
153231,351,21,-0.10896472242621183
153234,420,10,-0.4770803907662761
153237,417,13,-0.30830328248033956
153239,664,2,-0.499567502066311
153241,341,8,-0.4162382148587011
153242,294,2,-0.499412678759702
153243,249,25,-0.34023652373819313
153244,1028,2,0.22792244396478006
153245,643,3,-0.7475305310137339
153246,544,12,-0.4774985572561244
153247,668,2,-0.49920831199497606
153248,795,3,2.4632831411015355
153249,655,2,-0.499567502066311
153250,522,12,-0.2854791060564423
153251,1267,3,-0.347922287255061
153252,1251,5,10.897634769309892
153254,355,19,-0.5430705530054757
153255,1151,3,-0.17790709850731706
153256,252,28,0.9507599226051084
153258,636,4,-0.25535541115204263
153259,1289,4,-0.6782482188528436
153262,243,10,0.07468025348162773
153263,910,6,-0.01755713375293605
153264,399,12,-0.14226003372385082
153265,1152,2,-0.11294583726608
153267,788,6,-0.47439125349246236
153269,1015,6,-0.32319205084364067
153270,655,2,-0.499567502066311
153271,664,2,-0.499567502066311
153274,221,8,-0.1784486366499234
153275,330,17,-0.30504682847432035
153276,336,9,0.07564570136179946
153277,523,8,-0.11620889327619176
153278,904,7,-0.20330522014084307
153280,231,10,0.21723442998658493
153281,651,2,-0.499567502066311
153282,1135,5,-0.20327186134892053
153283,910,9,0.24770533187332644
153284,1261,2,-0.1739431236042676
153295,298,15,-0.5182352321860755
153305,643,12,-0.21943124324164773
153310,1013,1,-0.027463675673534
153313,651,2,-0.499567502066311
153319,372,18,-0.1279938191204109
153320,1026,11,1.7335612552342194
153322,1042,5,-0.0011212374346025455
153327,921,8,0.7040818105676787
153332,705,7,-0.42668301033413825
153336,643,1,0.005296936005131121
153338,561,10,0.3003039462083153
153344,396,18,0.19587682413989185
153346,837,4,-0.1285551230384945
153347,1294,3,-0.46612368891949135
153349,553,14,-0.38787391653614123
153354,993,3,1.2354055066935468
153359,1223,5,-0.3598415748574295
153361,777,10,-0.39593259068458125
153362,242,6,0.19648670692854472
153363,488,6,-0.5312748845740239
153372,224,40,-0.11787142232524729
153380,1135,2,-0.066811588362447
153383,1264,2,0.149557079091088
153392,1058,3,0.49142502062881277
153393,235,6,-0.2598783160158084
153396,532,11,-0.34895158285725136
153397,1061,2,-0.3191426134753415
153399,312,15,-0.37509377756510587
153400,670,4,-0.31438644149628403
153404,908,16,0.10823172278368788
153408,235,22,0.05533542122717633
153412,628,6,-0.5796896807840212
153413,644,2,-0.49920831199497606
153415,1152,1,0.0871705970066042
153418,610,4,-0.2217773324144775
153423,480,10,-0.7764358002790281
153428,495,5,2.411495613460648
153435,228,15,-0.0720313440173374
153437,928,14,-0.1891729335146525
153438,775,5,-0.19367281633910352
153439,820,16,-0.2775324040608726
153441,356,12,-0.22011138521959722
153445,410,19,-0.11928872897548966
153446,488,9,0.8382862024119282
153447,405,24,-0.05300664718917898
153451,329,7,-0.4730371083331563
153452,307,3,-0.724963485842268
153453,578,3,-0.47087366796628516
153457,608,8,0.34636937287088565
153459,523,4,0.02972779761312988
153464,630,8,-0.3866500359480119
153468,355,13,0.4321173512955067
153469,431,11,-0.5500132751111737
153470,1261,2,-0.48637655634314403
153473,922,4,-0.47135845352319505
153475,1249,2,-0.11524651160230401
153476,235,14,0.5104852236019557
153477,454,14,-0.14670304263186418
153479,218,17,0.22462975442137645
153480,530,12,-0.5130515620928069
153481,501,13,-0.461244449862774
153482,418,12,0.978318980129828
153484,1300,2,-0.472851192277699
153485,390,11,-0.41211716960451095
153486,543,36,-0.19953084511326077
153488,1275,3,-0.632119045334414
153489,572,14,-0.21917822161218312
153490,1266,3,-0.2290421402144511
153491,306,18,-0.1606807349051291
153493,272,38,-0.2201745374537223
153497,1182,3,-0.26495247724278903
153498,640,9,-0.3157781179395526
153499,599,10,-0.02554972322144028
153500,347,9,-0.4456745625386867
153501,551,14,-0.415010107132281
153503,661,15,-0.1581836001143715
153505,347,23,-0.28859334228621786
153507,616,4,-0.0964611805180925
153513,497,9,0.3406792046655063
153516,497,31,-0.46576190560926817
153519,753,6,-0.465129723291055
153521,648,14,-0.5766177710378773
153522,277,10,-0.33650954772800407
153523,1020,12,-0.14871328834247868
153524,383,11,0.17069535074539488
153528,1028,4,-0.16541669446264418
153529,271,7,-0.11758058742629152
153530,278,19,-0.3850612481568767
153532,656,2,-0.499567502066311
153534,516,13,-0.3019232165491933
153538,974,12,1.6648280746060926
153542,435,11,0.42651119818847155
153546,531,35,0.09488748063905628
153547,1167,8,0.30188363749081415
153549,340,15,-0.12329707864798505
153553,426,11,-0.11424904908157855
153557,665,18,0.9853138458874552
153560,328,24,-0.20685820531519106
153564,1001,5,-0.29926231144708915
153572,252,16,0.7110563967244016
153574,306,12,0.5114324542717694
153580,526,18,-0.010192584095797588
153583,427,5,-0.15848643309247418
153585,228,19,0.36101643018396035
153595,333,13,0.09631643688999175
153597,888,2,-0.49960465965989803
153598,375,29,0.20698798906265917
153599,568,25,-0.37346277631169983
153600,378,26,-0.1263844895855112
153601,655,6,-0.30725011921694273
153602,322,13,-0.17695320185544527
153604,637,7,-0.6874642915218035
153605,287,10,-0.364859095626179
153607,469,9,0.23540802627591206
153608,333,9,-0.3103697910212796
153609,923,11,-0.3558873496095254
153610,504,17,-0.24662122546576862
153611,452,13,-0.47344502185821946
153613,670,4,-0.3079643707381035
153614,886,2,-0.49960465965989803
153615,699,15,-0.40898212220911845
153627,658,5,-0.3633189063238885
153628,651,10,-0.47861644439892226
153632,390,9,-0.23960164497471276
153633,298,3,-0.2500097325411103
153635,1049,3,-0.4315237763582997
153638,474,22,-0.057119481177466735
153641,883,2,-0.3030409895879068
153647,390,11,-0.3214468018386047
153649,1210,8,-0.4579344020705914
153654,1229,5,-0.36807013100526886
153657,336,3,-0.11183205622218188
153659,887,10,-0.108100891012639
153660,876,7,1.6546054618369503
153665,593,21,-0.4239153167191826
153667,417,6,-0.06805129236238805
153668,433,10,-0.14699358939620427
153669,314,31,-0.3121724589270761
153681,663,2,-0.499567502066311
153684,468,11,-0.21057283375887847
153696,1239,3,-0.5443899668769523
153697,651,7,2.939288696379974
153698,689,21,-0.32246752315847726
153699,829,5,-0.13322485014090202
153701,874,12,-0.2733834839925296
153703,1097,2,-0.46188350923745
153707,747,10,-0.09110516252953207
153720,903,4,-0.013835387893108245
153724,616,12,-0.5266931290298921
153726,274,20,-0.07634322471419287
153734,287,24,0.045207228054008494
153738,348,17,-0.27237782320103354
153739,1294,3,-0.30755365828958203
153743,444,15,-0.6776061968601802
153744,999,7,-0.030646268609427967
153749,245,15,0.6831643324230753
153762,305,4,-0.21960361318967342
153764,617,6,-0.38557502359984
153769,757,2,-0.467519077598052
153770,636,6,-0.22863497274192016
153771,489,13,-0.2287739838980242
153772,501,9,0.3603120385301023
153773,396,14,-0.039289537739772416
153774,838,8,-0.08813790207735134
153775,643,2,-0.499567502066311
153776,315,18,-0.1540898035272051
153777,454,5,-0.0634323543526827
153778,654,2,-0.499567502066311
153781,531,19,-0.3151596753384773
153784,494,9,-0.4119022962028574
153785,650,2,-0.499567502066311
153787,491,10,-0.17520812432288158
153807,704,3,0.1293143624378419
153812,583,5,1.3029777686971475
153816,763,4,-0.23654971095918909
153818,739,16,0.012410775866614954
153821,455,9,0.7320518166241459
153836,238,35,-0.027589521460716027
153840,785,3,0.07045054126473999
153842,439,15,-0.21476569732397982
153843,1272,5,0.1154402757662156
153845,680,5,-0.34526031584090466
153849,503,12,-0.207991434507923
153854,665,6,-0.28760840881610267
153862,914,4,-0.07737053787324581
153885,525,8,0.6060749417242229
153932,1216,3,-0.30364220227138894
153940,572,2,-0.46437926094000204
153942,218,25,-0.3344267449724856
153973,523,5,-0.37684282302242766
154062,231,26,0.8526972799630783
154063,1054,8,-0.01000382070112496
154068,1222,4,-0.25639582377246206
154069,1043,28,0.18000495334071473
154071,1138,2,-0.3075308654795957
154073,882,4,0.09166245181736393
154074,564,9,1.0636317316137858
154075,315,38,3.4146461383805518
154112,382,6,-0.4332082539342172
154119,293,10,-0.29737656357257974
154121,236,11,-0.1437913486857425
154122,1181,4,-0.19276313510915968
154123,421,2,-0.497412361638301
154124,285,13,-0.12722208367427063
154125,1197,2,-0.1426719121351902
154139,224,25,-0.06719394141007824
154147,284,7,0.6628203268542882
154149,426,8,-0.440388586379099
154150,605,2,-0.49855186117495
154152,848,8,-0.1633855384180699
154153,776,15,-0.5647188863280656
154162,662,17,-0.05994357460720468
154175,985,2,0.018991488160786052
154204,1040,12,-0.6578673463385405
154206,816,13,-0.0249922543197209
154208,1023,3,1.933237500110435
154209,649,14,0.5975954080844417
154213,363,29,-0.03652810772383601
154223,561,2,-0.48905809601362804
154225,246,16,-0.08321875463921583
154228,1030,3,-0.4694914054848707
154271,573,14,-0.25637710141366676
154277,666,2,-0.499567502066311
154278,1268,3,-0.18813596472842303
154281,914,4,2.5467844257414787
154290,298,34,-0.1189399687659964
154302,529,22,-0.057503830036126406
154346,458,10,-0.36593145531932086
154367,589,3,-0.2851561713746346
154378,253,10,-0.296940951307475
154379,1224,4,0.6973296114745828
154381,1065,2,0.5683727022677921
154383,297,23,-0.5691284849290162
154395,958,3,-0.435840250146585
154413,1302,2,-0.432869621578745
154443,1072,8,-0.011457014779576965
154447,423,21,0.08119067827950206
154451,656,5,-1.22992503191087
154452,326,90,0.5688182939151504
154454,397,5,-0.26627256127464055
154459,347,12,-0.05933482559193087
154472,752,8,2.188262616842951
154496,658,11,-0.33697662402654077
154497,690,2,-0.492563295675277
154504,384,40,-0.20556700075193315
154506,662,13,-0.4646229563486734
154507,875,16,-0.30570469549297236
154508,619,14,-0.3625174426477357
154509,963,4,0.26746462611957383
154510,1245,3,-0.37653053785044627
154511,662,11,-0.3694176757580198
154512,321,15,-0.3709095848099887
154515,700,3,-0.12673229394616525
154517,1250,2,-0.11138831480158402
154518,343,7,-0.42590771221026374
154519,1146,2,-0.08340245389876999
154520,658,6,-0.47184174431860165
154522,305,30,0.07812506970432079
154527,672,13,1.1352703263323467
154531,358,9,0.2386068181777874
154533,1050,4,-0.06886764187422814
154534,1230,4,-0.5052944837456428
154536,453,12,-0.30065163528091077
154540,508,15,-0.10930361006615384
154555,847,11,-0.10399773348101406
154560,928,8,-0.36238654019825267
154563,1230,4,-0.1945987878001561
154572,349,16,-0.2951591640020799
154576,269,21,0.27444502229032003
154580,994,10,1.05322867791144
154581,1006,6,-0.3013034414017386
154599,263,19,-0.272909059784575
154609,617,8,-0.310303979854665
154612,763,7,-0.706253648011987
154638,403,11,-0.34006812343334775
154649,522,7,-0.21293626196735874
154650,755,12,-0.15379956143508233
154651,500,4,-0.4948701629437655
154652,1118,4,0.22900211413724722
154661,1260,3,-0.269110411965105
154678,521,21,-0.6830943520849684
154680,923,7,-0.06557777469629197
154683,839,7,-0.5439941779855619
154687,955,4,-0.9948742667347181
